customer_id,gender,age_years,marital_status,children_count,highest_edu,annual_investment_rev,annual_income,total_txns,avg_daily_txns,total_txn_amount,avg_txn_amount
1009567850,0,43.44,1,2,4,0.00,14374.00,254,0.69,8019.69,31.57
1009567860,1,58.18,2,0,1,0.00,33384.00,245,0.67,13282.39,54.21
1009567870,1,40.50,1,2,4,0.00,36256.00,255,0.70,15197.34,59.60
1009567880,1,26.59,1,1,1,0.00,29742.00,253,0.69,12809.77,50.63
1009567890,0,67.10,1,1,1,0.00,20934.00,242,0.66,9018.74,37.27
1009567900,1,36.73,2,1,1,0.00,14994.00,255,0.70,8318.06,32.62
1009567910,0,34.39,1,0,2,103718.00,61153.00,253,0.69,22105.11,87.37
1009567920,0,55.62,1,2,1,0.00,21811.00,243,0.66,9247.21,38.05
1009567930,1,66.06,2,2,1,0.00,21811.00,244,0.67,9476.42,38.84
1009567940,0,41.84,2,0,2,14071.00,35509.00,241,0.66,13466.39,55.88
1009567950,0,59.58,1,0,1,0.00,14815.00,243,0.66,6897.83,28.39
1009567960,0,44.75,2,2,4,9971.00,45846.00,255,0.70,18700.54,73.34
1009567970,1,50.93,2,0,4,0.00,17884.00,242,0.66,8240.59,34.05
1009567980,1,41.64,1,1,1,0.00,13593.00,252,0.69,7346.08,29.15
1009567990,1,35.22,1,2,2,105345.00,153679.00,310,0.85,34519.32,111.35
1009568000,0,28.84,1,0,1,0.00,26007.00,241,0.66,10432.30,43.29
1009568010,1,23.53,1,0,1,0.00,16053.00,245,0.67,7372.77,30.09
1009568020,0,35.92,1,1,1,0.00,13461.00,258,0.70,7825.06,30.33
1009568030,1,24.29,2,1,4,11921.00,33128.00,256,0.70,14182.61,55.40
1009568040,1,21.48,2,1,1,0.00,21776.00,255,0.70,10547.11,41.36
1009568050,0,32.56,1,0,4,0.00,22996.00,239,0.65,9763.88,40.85
1009568060,0,31.51,2,1,4,0.00,18099.00,257,0.70,9220.55,35.88
1009568070,0,54.28,1,2,4,0.00,22229.00,240,0.66,9379.50,39.08
1009568080,1,42.66,2,1,1,0.00,27286.00,252,0.69,12095.52,48.00
1009568090,0,41.52,2,1,1,0.00,34981.00,254,0.69,14287.19,56.25
1009568100,1,69.56,1,2,4,0.00,20633.00,243,0.66,9167.02,37.72
1009568110,0,34.71,1,0,3,74182.00,109567.00,274,0.75,25568.75,93.32
1009568120,0,66.20,1,0,2,84903.00,124906.00,272,0.74,28508.16,104.81
1009568130,0,37.93,1,1,3,89263.00,118681.00,284,0.78,28121.21,99.02
1009568140,1,56.74,1,0,4,0.00,22189.00,238,0.65,9620.70,40.42
1009568150,0,46.14,2,1,1,0.00,19994.00,242,0.66,9044.40,37.37
1009568160,0,63.41,2,1,4,0.00,14053.00,244,0.67,6933.52,28.42
1009568170,1,65.48,1,2,1,0.00,13787.00,243,0.66,6649.43,27.36
1009568180,0,26.88,1,0,1,0.00,22824.00,239,0.65,9760.71,40.84
1009568190,1,26.32,1,2,4,0.00,21354.00,258,0.70,10538.57,40.85
1009568200,0,41.13,2,1,1,0.00,16803.00,255,0.70,8394.21,32.92
1009568210,1,39.79,2,0,1,0.00,22028.00,242,0.66,9399.76,38.84
1009568220,0,48.90,1,1,4,11423.00,31203.00,243,0.66,12319.50,50.70
1009568230,1,46.80,2,2,1,0.00,13545.00,244,0.67,6825.48,27.97
1009568240,0,64.09,1,0,1,0.00,19175.00,241,0.66,8527.98,35.39
1009568250,0,42.41,2,2,4,0.00,22379.00,255,0.70,10406.87,40.81
1009568260,0,39.35,1,1,4,0.00,15225.00,258,0.70,8631.62,33.46
1009568270,1,65.12,1,1,4,0.00,21532.00,241,0.66,9198.73,38.17
1009568280,1,29.31,2,1,1,0.00,15238.00,253,0.69,8574.28,33.89
1009568290,1,52.43,1,2,4,8207.00,49404.00,241,0.66,18167.38,75.38
1009568300,1,55.87,1,0,4,8209.00,43287.00,240,0.66,16423.37,68.43
1009568310,1,44.47,1,1,1,0.00,17885.00,254,0.69,9277.79,36.53
1009568320,1,42.56,2,1,1,0.00,17182.00,253,0.69,8830.30,34.90
1009568330,0,62.50,1,2,2,79890.00,99819.00,272,0.74,22882.06,84.13
1009568340,0,38.93,1,2,4,6219.00,39161.00,255,0.70,15733.60,61.70
1009568350,0,53.51,1,1,1,0.00,30487.00,241,0.66,12477.59,51.77
1009568360,1,39.67,2,1,4,0.00,18346.00,257,0.70,9434.73,36.71
1009568370,0,46.32,1,2,2,81776.00,208877.00,303,0.83,42514.18,140.31
1009568380,0,62.32,2,0,1,0.00,13744.00,242,0.66,6853.81,28.32
1009568390,1,23.73,1,2,1,0.00,22692.00,255,0.70,10796.86,42.34
1009568400,0,63.62,1,1,4,11637.00,25787.00,243,0.66,10572.78,43.51
1009568410,0,70.18,2,0,1,0.00,20091.00,243,0.66,8567.73,35.26
1009568420,0,38.29,1,2,1,0.00,25048.00,254,0.69,11656.53,45.89
1009568430,0,24.45,1,0,1,0.00,27216.00,242,0.66,10815.56,44.69
1009568440,1,25.25,1,0,4,0.00,18308.00,238,0.65,7906.96,33.22
1009568450,1,48.32,1,2,1,0.00,21335.00,242,0.66,9547.37,39.45
1009568460,0,32.08,1,1,3,111445.00,89276.00,284,0.78,20576.23,72.45
1009568470,1,51.19,1,0,1,0.00,13548.00,243,0.66,6546.29,26.94
1009568480,1,60.76,1,0,4,0.00,16300.00,241,0.66,7378.32,30.62
1009568490,1,59.75,1,2,1,0.00,17512.00,240,0.66,7804.07,32.52
1009568500,1,51.58,1,2,1,0.00,17351.00,239,0.65,8154.48,34.12
1009568510,0,59.85,2,2,1,0.00,24116.00,241,0.66,10065.25,41.76
1009568520,0,42.56,1,2,1,0.00,16074.00,254,0.69,8658.17,34.09
1009568530,0,39.07,1,1,1,0.00,17327.00,254,0.69,8952.82,35.25
1009568540,0,33.66,2,0,1,0.00,18174.00,243,0.66,8192.27,33.71
1009568550,0,58.51,2,2,4,0.00,20080.00,239,0.65,8935.89,37.39
1009568560,0,50.50,1,0,1,0.00,19011.00,240,0.66,8337.77,34.74
1009568570,0,56.57,1,2,1,0.00,14962.00,245,0.67,7347.94,29.99
1009568580,1,40.35,1,2,1,0.00,22506.00,254,0.69,10608.96,41.77
1009568590,0,51.08,1,2,1,0.00,15837.00,239,0.65,7275.59,30.44
1009568600,1,46.88,2,0,1,0.00,18078.00,239,0.65,7948.80,33.26
1009568610,0,66.25,1,0,4,0.00,17568.00,239,0.65,8024.66,33.58
1009568620,1,52.70,1,1,4,0.00,20027.00,242,0.66,8703.39,35.96
1009568630,0,45.51,2,0,1,0.00,21970.00,242,0.66,9632.32,39.80
1009568640,0,49.74,2,0,1,0.00,20017.00,244,0.67,8820.13,36.15
1009568650,1,56.56,2,1,1,0.00,18721.00,242,0.66,8330.59,34.42
1009568660,1,27.31,1,2,1,0.00,21153.00,256,0.70,10078.62,39.37
1009568670,1,43.04,1,0,1,0.00,22331.00,240,0.66,9585.14,39.94
1009568680,1,34.68,1,0,2,8007.00,45899.00,244,0.67,17610.31,72.17
1009568690,1,22.84,2,1,2,7675.00,25606.00,256,0.70,11299.16,44.14
1009568700,0,58.61,1,1,1,0.00,26204.00,237,0.65,10608.57,44.76
1009568710,0,69.35,2,0,4,0.00,21230.00,242,0.66,9261.76,38.27
1009568720,0,55.42,2,2,3,101118.00,91515.00,273,0.75,21589.35,79.08
1009568730,0,34.10,2,1,4,0.00,22287.00,254,0.69,10700.45,42.13
1009568740,0,38.51,1,2,4,7223.00,28577.00,254,0.69,12879.59,50.71
1009568750,1,67.16,1,2,4,0.00,20037.00,242,0.66,8601.56,35.54
1009568760,0,70.61,1,1,1,0.00,22466.00,243,0.66,9505.23,39.12
1009568770,0,49.91,2,0,2,9694.00,24113.00,243,0.66,10393.63,42.77
1009568780,1,61.43,2,0,1,0.00,28326.00,243,0.66,11353.68,46.72
1009568790,0,52.86,1,2,1,0.00,21551.00,239,0.65,9333.68,39.05
1009568800,1,49.94,2,0,1,0.00,22401.00,240,0.66,9439.84,39.33
1009568810,0,57.86,2,1,1,0.00,26655.00,241,0.66,10791.79,44.78
1009568820,1,62.87,2,2,4,0.00,21296.00,239,0.65,9089.51,38.03
1009568830,0,36.40,2,2,2,99777.00,111195.00,287,0.78,26761.94,93.25
1009568840,1,59.09,1,2,1,0.00,27116.00,244,0.67,11175.88,45.80
1009568850,0,38.41,1,1,2,7992.00,51469.00,258,0.70,19995.14,77.50
1009568860,0,36.60,2,1,4,0.00,33909.00,258,0.70,14230.56,55.16
1009568870,0,28.71,1,1,1,0.00,16552.00,253,0.69,8419.94,33.28
1009568880,0,68.22,2,1,4,5414.00,61701.00,252,0.69,22350.17,88.69
1009568890,1,37.08,1,1,1,0.00,16772.00,254,0.69,8855.01,34.86
1009568900,1,30.52,1,1,1,0.00,22117.00,256,0.70,10671.19,41.68
1009568910,0,48.53,1,2,4,0.00,20825.00,238,0.65,8954.87,37.63
1009568920,1,44.63,2,2,1,0.00,25322.00,254,0.69,11492.27,45.25
1009568930,0,31.16,1,0,1,0.00,27302.00,240,0.66,11022.32,45.93
1009568940,1,53.85,2,1,1,0.00,21344.00,239,0.65,8842.10,37.00
1009568950,0,23.10,2,1,4,0.00,21487.00,254,0.69,10286.91,40.50
1009568960,0,53.44,2,2,1,0.00,16454.00,241,0.66,7552.10,31.34
1009568970,0,52.87,1,1,1,0.00,19204.00,241,0.66,8387.43,34.80
1009568980,0,33.26,2,1,1,0.00,14693.00,254,0.69,8347.11,32.86
1009568990,1,35.42,2,0,1,0.00,19269.00,244,0.67,8524.63,34.94
1009569000,0,60.50,1,0,4,9416.00,24921.00,241,0.66,10256.00,42.56
1009569010,0,53.60,1,0,4,0.00,23921.00,243,0.66,10123.95,41.66
1009569020,0,51.85,1,0,1,0.00,13767.00,240,0.66,6665.71,27.77
1009569030,0,51.14,1,2,1,0.00,14027.00,244,0.67,6769.30,27.74
1009569040,0,26.45,1,2,4,0.00,15570.00,257,0.70,8664.30,33.71
1009569050,0,57.22,1,1,4,12752.00,54078.00,242,0.66,20172.63,83.36
1009569060,0,49.27,1,1,2,13516.00,24149.00,244,0.67,10156.61,41.63
1009569070,0,51.74,2,1,3,110807.00,122806.00,276,0.75,28472.01,103.16
1009569080,0,31.22,2,2,2,104402.00,72113.00,283,0.77,16947.40,59.88
1009569090,0,25.34,2,2,1,0.00,30875.00,251,0.69,13268.24,52.86
1009569100,1,57.56,1,2,2,12098.00,35297.00,242,0.66,13888.62,57.39
1009569110,0,37.89,1,2,4,0.00,18086.00,256,0.70,9053.32,35.36
1009569120,0,53.19,2,2,4,0.00,17918.00,242,0.66,8315.57,34.36
1009569130,1,60.75,1,0,1,0.00,19159.00,241,0.66,8506.29,35.30
1009569140,0,61.36,2,2,1,0.00,15693.00,242,0.66,7494.51,30.97
1009569150,0,44.48,1,0,4,0.00,14884.00,240,0.66,7003.50,29.18
1009569160,0,44.36,1,1,1,0.00,13090.00,256,0.70,7580.03,29.61
1009569170,0,49.39,2,0,4,0.00,34144.00,240,0.66,13041.58,54.34
1009569180,0,34.68,1,0,1,0.00,20341.00,238,0.65,8525.40,35.82
1009569190,1,43.83,2,0,1,0.00,13587.00,242,0.66,6372.67,26.33
1009569200,0,50.70,2,2,4,10129.00,47849.00,241,0.66,18036.93,74.84
1009569210,0,55.42,1,0,1,0.00,20118.00,239,0.65,8706.71,36.43
1009569220,0,68.91,1,0,1,0.00,18058.00,240,0.66,8203.25,34.18
1009569230,0,54.30,1,0,1,0.00,13894.00,239,0.65,6798.91,28.45
1009569240,1,59.39,1,0,1,0.00,23016.00,239,0.65,9764.47,40.86
1009569250,0,61.46,1,0,4,0.00,34240.00,242,0.66,13464.94,55.64
1009569260,1,36.48,1,1,1,0.00,32722.00,258,0.70,13808.41,53.52
1009569270,0,21.56,2,1,1,0.00,16535.00,258,0.70,9045.00,35.06
1009569280,0,60.87,1,2,1,0.00,21185.00,240,0.66,9097.40,37.91
1009569290,0,61.08,1,0,1,0.00,20517.00,243,0.66,8727.01,35.91
1009569300,0,28.05,1,2,3,116287.00,105719.00,284,0.78,24828.92,87.43
1009569310,1,70.10,1,2,1,0.00,16509.00,239,0.65,7651.21,32.01
1009569320,0,32.19,2,2,1,0.00,20685.00,255,0.70,9922.51,38.91
1009569330,1,56.57,1,1,1,0.00,13409.00,240,0.66,6640.67,27.67
1009569340,1,64.32,1,2,4,0.00,18442.00,242,0.66,8188.33,33.84
1009569350,0,70.55,2,0,4,5688.00,64265.00,251,0.69,23335.52,92.97
1009569360,0,62.89,2,2,2,9784.00,20554.00,241,0.66,8889.75,36.89
1009569370,0,54.24,2,2,1,0.00,27111.00,243,0.66,11328.18,46.62
1009569380,1,47.23,1,0,4,6770.00,69845.00,271,0.74,15871.47,58.57
1009569390,0,53.40,2,0,1,0.00,19031.00,243,0.66,8170.04,33.62
1009569400,1,67.66,1,1,4,0.00,16405.00,239,0.65,7409.10,31.00
1009569410,0,67.32,2,1,1,0.00,14093.00,241,0.66,6864.11,28.48
1009569420,0,31.33,2,0,4,6312.00,63249.00,249,0.68,22553.44,90.58
1009569430,1,25.83,2,1,1,0.00,20338.00,255,0.70,9631.01,37.77
1009569440,1,62.67,1,2,1,0.00,36412.00,238,0.65,13708.04,57.60
1009569450,1,50.17,1,0,4,0.00,15280.00,238,0.65,7148.94,30.04
1009569460,0,35.85,1,2,1,0.00,21755.00,254,0.69,10270.75,40.44
1009569470,0,39.61,2,2,1,0.00,13196.00,255,0.70,7238.38,28.39
1009569480,0,22.76,1,1,1,0.00,14666.00,253,0.69,8070.31,31.90
1009569490,0,47.67,1,2,1,0.00,18380.00,241,0.66,7921.02,32.87
1009569500,1,29.65,1,2,1,0.00,14256.00,258,0.70,7953.93,30.83
1009569510,1,46.47,1,0,1,0.00,15475.00,243,0.66,7382.85,30.38
1009569520,0,62.45,1,2,4,14171.00,60705.00,257,0.70,22241.46,86.54
1009569530,1,25.81,2,2,1,0.00,25747.00,253,0.69,11645.46,46.03
1009569540,0,66.66,2,2,1,0.00,16563.00,244,0.67,7696.09,31.54
1009569550,1,62.57,1,2,1,0.00,28902.00,244,0.67,11680.29,47.87
1009569560,0,40.65,1,1,4,6618.00,30240.00,256,0.70,13540.08,52.89
1009569570,0,28.03,1,2,1,0.00,14522.00,254,0.69,8044.54,31.67
1009569580,1,45.48,1,0,1,0.00,17359.00,241,0.66,7762.76,32.21
1009569590,1,69.10,2,0,4,0.00,14245.00,239,0.65,6856.51,28.69
1009569600,0,63.70,1,0,3,106347.00,108017.00,281,0.77,25198.79,89.68
1009569610,0,28.34,1,2,1,0.00,20024.00,255,0.70,9717.60,38.11
1009569620,1,58.42,1,1,1,0.00,17076.00,245,0.67,7920.68,32.33
1009569630,0,35.18,1,1,1,0.00,20827.00,256,0.70,10009.23,39.10
1009569640,0,24.32,2,0,1,0.00,13406.00,243,0.66,6504.92,26.77
1009569650,1,28.62,1,0,1,0.00,16286.00,242,0.66,7356.35,30.40
1009569660,1,60.29,2,1,1,0.00,15409.00,241,0.66,7099.85,29.46
1009569670,1,56.08,2,0,1,0.00,18861.00,241,0.66,8102.69,33.62
1009569680,0,26.38,1,2,1,0.00,17900.00,253,0.69,8975.19,35.48
1009569690,1,36.63,1,0,1,0.00,19231.00,240,0.66,8473.04,35.30
1009569700,0,58.73,2,1,4,0.00,13519.00,240,0.66,6708.03,27.95
1009569710,0,44.67,2,2,1,0.00,21374.00,252,0.69,10123.21,40.17
1009569720,1,34.04,1,2,4,0.00,15151.00,253,0.69,8251.88,32.62
1009569730,0,31.93,2,1,2,99855.00,72371.00,286,0.78,16871.67,58.99
1009569740,0,45.64,2,2,1,0.00,22303.00,241,0.66,9701.56,40.26
1009569750,0,56.08,1,0,4,0.00,36023.00,242,0.66,13912.72,57.49
1009569760,0,49.59,2,0,1,0.00,21467.00,242,0.66,9079.56,37.52
1009569770,0,33.41,2,0,4,0.00,19017.00,244,0.67,8784.52,36.00
1009569780,1,23.16,2,1,4,0.00,18546.00,254,0.69,9301.62,36.62
1009569790,0,23.87,2,0,1,0.00,14146.00,240,0.66,6933.26,28.89
1009569800,1,69.58,1,1,3,93451.00,85306.00,270,0.74,18569.54,68.78
1009569810,0,69.92,1,1,1,0.00,19507.00,242,0.66,8668.87,35.82
1009569820,0,27.91,2,0,4,0.00,17027.00,241,0.66,7974.53,33.09
1009569830,1,67.44,1,2,4,0.00,35873.00,241,0.66,13869.14,57.55
1009569840,1,58.05,2,2,2,94620.00,147983.00,275,0.75,33310.74,121.13
1009569850,0,53.58,1,1,4,0.00,16411.00,243,0.66,7416.25,30.52
1009569860,1,39.59,2,1,1,0.00,20982.00,254,0.69,10076.27,39.67
1009569870,1,53.58,1,1,1,0.00,32865.00,241,0.66,12675.58,52.60
1009569880,1,69.67,1,0,1,0.00,34063.00,239,0.65,13318.44,55.73
1009569890,0,35.74,1,0,1,0.00,36642.00,243,0.66,13953.44,57.42
1009569900,1,61.35,1,2,4,0.00,35599.00,240,0.66,13714.30,57.14
1009569910,0,34.39,2,1,4,0.00,16001.00,253,0.69,8587.01,33.94
1009569920,1,34.63,1,0,4,0.00,34736.00,238,0.65,13268.92,55.75
1009569930,1,67.76,1,1,4,0.00,20482.00,241,0.66,9110.56,37.80
1009569940,1,35.44,1,0,4,0.00,19305.00,239,0.65,8273.94,34.62
1009569950,0,53.17,2,2,1,0.00,13024.00,241,0.66,6638.55,27.55
1009569960,0,39.70,2,1,1,0.00,14070.00,255,0.70,7863.41,30.84
1009569970,0,29.39,1,2,1,0.00,34591.00,255,0.70,14712.97,57.70
1009569980,1,70.16,1,2,4,0.00,17815.00,239,0.65,8142.97,34.07
1009569990,1,41.10,2,1,1,0.00,18362.00,254,0.69,9171.13,36.11
1009570000,1,64.79,1,2,4,11914.00,54331.00,243,0.66,20157.51,82.95
1009570010,0,61.24,1,0,4,0.00,18642.00,240,0.66,8298.53,34.58
1009570020,0,25.66,1,2,1,0.00,19544.00,255,0.70,9546.69,37.44
1009570030,0,46.73,1,2,1,0.00,19068.00,239,0.65,8558.66,35.81
1009570040,0,48.59,2,1,2,75357.00,168669.00,300,0.82,37187.78,123.96
1009570050,1,58.93,2,2,1,0.00,20276.00,242,0.66,8736.50,36.10
1009570060,0,30.38,1,0,4,0.00,15183.00,239,0.65,7087.37,29.65
1009570070,0,48.17,2,2,1,0.00,29555.00,241,0.66,11686.46,48.49
1009570080,0,52.60,2,2,4,7084.00,31997.00,241,0.66,12828.02,53.23
1009570090,0,65.69,1,1,1,0.00,17615.00,243,0.66,7921.72,32.60
1009570100,1,49.59,1,2,4,0.00,13163.00,241,0.66,6837.56,28.37
1009570110,1,42.76,2,2,4,0.00,19812.00,255,0.70,10229.54,40.12
1009570120,1,63.49,1,1,4,5529.00,56102.00,241,0.66,20737.39,86.05
1009570130,1,29.04,1,0,4,14641.00,56102.00,243,0.66,21090.93,86.79
1009570140,1,50.70,1,1,1,0.00,13682.00,243,0.66,6614.49,27.22
1009570150,1,49.41,2,2,4,0.00,17178.00,246,0.67,7879.40,32.03
1009570160,0,23.05,1,2,1,0.00,22568.00,254,0.69,10468.12,41.21
1009570170,0,67.91,2,2,1,0.00,19651.00,243,0.66,8522.01,35.07
1009570180,0,25.72,1,0,2,12553.00,50097.00,240,0.66,18678.38,77.83
1009570190,1,32.52,1,0,1,0.00,17281.00,240,0.66,7720.53,32.17
1009570200,0,31.26,1,1,4,0.00,20046.00,253,0.69,10099.38,39.92
1009570210,0,61.17,2,0,1,0.00,17129.00,244,0.67,7879.03,32.29
1009570220,0,61.16,2,0,1,0.00,21231.00,243,0.66,9253.49,38.08
1009570230,1,63.90,2,2,1,0.00,15613.00,239,0.65,7203.21,30.14
1009570240,1,21.07,1,1,4,0.00,14024.00,256,0.70,7950.48,31.06
1009570250,0,25.78,1,0,1,0.00,18502.00,240,0.66,8242.90,34.35
1009570260,0,56.82,1,0,2,6032.00,46754.00,242,0.66,17520.99,72.40
1009570270,1,36.69,2,2,4,0.00,14198.00,258,0.70,7820.43,30.31
1009570280,0,56.36,2,0,1,0.00,13240.00,242,0.66,6632.91,27.41
1009570290,0,70.88,2,2,4,0.00,20536.00,243,0.66,9015.68,37.10
1009570300,1,54.40,1,1,4,0.00,14228.00,243,0.66,6886.94,28.34
1009570310,1,28.37,2,0,1,0.00,17798.00,243,0.66,8168.53,33.62
1009570320,1,54.87,2,1,4,0.00,19776.00,244,0.67,8920.34,36.56
1009570330,1,40.16,1,1,4,0.00,34065.00,253,0.69,14292.81,56.49
1009570340,1,41.23,1,2,1,0.00,17574.00,255,0.70,9199.92,36.08
1009570350,0,59.85,2,2,4,0.00,17053.00,241,0.66,8032.48,33.33
1009570360,0,70.88,1,2,4,0.00,14141.00,242,0.66,6869.51,28.39
1009570370,0,64.08,1,1,1,0.00,13921.00,243,0.66,6689.92,27.53
1009570380,0,37.16,2,2,1,0.00,13921.00,253,0.69,7705.75,30.46
1009570390,1,69.18,2,0,1,0.00,25872.00,246,0.67,10923.33,44.40
1009570400,0,36.30,1,0,1,0.00,13420.00,242,0.66,6872.81,28.40
1009570410,1,42.92,1,0,4,0.00,19236.00,241,0.66,8674.80,36.00
1009570420,0,22.23,2,2,1,0.00,34680.00,255,0.70,14754.45,57.86
1009570430,1,49.21,1,0,1,0.00,14991.00,242,0.66,7093.75,29.31
1009570440,0,25.81,2,0,1,0.00,16647.00,241,0.66,7914.91,32.84
1009570450,0,69.43,2,2,2,77452.00,118039.00,271,0.74,26923.45,99.35
1009570460,0,38.28,1,2,4,0.00,13979.00,256,0.70,8063.62,31.50
1009570470,0,63.40,1,1,4,9415.00,52828.00,241,0.66,19186.32,79.61
1009570480,1,39.26,2,2,1,0.00,22094.00,255,0.70,10357.61,40.62
1009570490,1,32.90,1,0,1,0.00,20946.00,241,0.66,8873.52,36.82
1009570500,1,61.30,1,1,1,0.00,21953.00,243,0.66,9216.82,37.93
1009570510,1,30.84,1,1,4,0.00,33907.00,256,0.70,14650.14,57.23
1009570520,0,22.30,2,2,4,0.00,22730.00,254,0.69,10472.02,41.23
1009570530,1,47.61,1,1,1,0.00,18625.00,242,0.66,8588.14,35.49
1009570540,1,65.21,2,1,1,0.00,22056.00,241,0.66,9135.83,37.91
1009570550,1,43.40,1,0,1,0.00,30730.00,238,0.65,12111.42,50.89
1009570560,0,27.70,2,0,1,0.00,37837.00,239,0.65,14631.89,61.22
1009570570,0,42.67,2,0,4,0.00,14251.00,242,0.66,6429.40,26.57
1009570580,0,40.31,1,1,1,0.00,16074.00,254,0.69,8349.71,32.87
1009570590,0,39.51,2,1,4,7939.00,34543.00,253,0.69,14654.91,57.92
1009570600,0,27.85,2,1,1,0.00,32990.00,253,0.69,13683.58,54.09
1009570610,1,65.24,2,1,1,0.00,22250.00,239,0.65,9390.87,39.29
1009570620,0,22.79,2,1,2,87369.00,124018.00,290,0.79,29076.89,100.27
1009570630,1,28.28,2,0,1,0.00,13754.00,242,0.66,6796.51,28.08
1009570640,0,57.55,1,1,4,0.00,26186.00,242,0.66,11032.73,45.59
1009570650,1,64.51,1,1,4,5262.00,31792.00,240,0.66,12848.29,53.53
1009570660,0,52.76,1,1,4,0.00,20787.00,238,0.65,9196.72,38.64
1009570670,0,24.13,2,2,4,0.00,13345.00,258,0.70,7790.40,30.20
1009570680,1,65.28,1,1,1,0.00,28522.00,241,0.66,11724.41,48.65
1009570690,1,36.87,2,1,2,89391.00,188564.00,310,0.85,42604.31,137.43
1009570700,0,55.72,1,1,1,0.00,16545.00,242,0.66,7727.13,31.93
1009570710,1,41.66,1,0,1,0.00,21822.00,239,0.65,9307.81,38.94
1009570720,0,54.95,1,0,1,0.00,21566.00,246,0.67,9575.51,38.92
1009570730,1,21.10,2,1,1,0.00,22684.00,252,0.69,10666.01,42.33
1009570740,0,62.77,1,2,4,5625.00,33669.00,241,0.66,13084.92,54.29
1009570750,1,60.57,1,1,1,0.00,19702.00,244,0.67,8754.68,35.88
1009570760,0,52.69,2,0,1,0.00,19503.00,242,0.66,8356.49,34.53
1009570770,0,30.74,2,1,1,0.00,13109.00,257,0.70,7542.84,29.35
1009570780,0,39.56,1,2,1,0.00,18892.00,257,0.70,9346.84,36.37
1009570790,1,21.34,1,1,2,6577.00,25737.00,257,0.70,11611.53,45.18
1009570800,1,29.90,1,2,4,0.00,18643.00,256,0.70,9242.14,36.10
1009570810,0,28.42,1,0,1,0.00,14443.00,240,0.66,6704.64,27.94
1009570820,0,30.39,2,2,1,0.00,21902.00,254,0.69,10602.16,41.74
1009570830,0,43.17,2,2,4,11648.00,34204.00,256,0.70,14811.94,57.86
1009570840,0,22.58,1,1,1,0.00,19081.00,254,0.69,9261.63,36.46
1009570850,0,67.93,1,2,4,0.00,17174.00,242,0.66,7800.56,32.23
1009570860,1,24.84,2,2,4,0.00,22960.00,252,0.69,10544.60,41.84
1009570870,0,59.39,1,1,1,0.00,14624.00,244,0.67,6895.03,28.26
1009570880,1,68.87,2,1,1,0.00,21169.00,243,0.66,9157.18,37.68
1009570890,0,70.61,1,2,1,0.00,13821.00,241,0.66,6599.02,27.38
1009570900,0,30.82,1,2,1,0.00,36687.00,255,0.70,14727.46,57.75
1009570910,0,65.83,1,1,1,0.00,22791.00,241,0.66,9799.22,40.66
1009570920,0,45.07,2,2,4,8604.00,45078.00,242,0.66,17266.44,71.35
1009570930,1,49.41,1,0,4,0.00,13262.00,243,0.66,6776.60,27.89
1009570940,0,37.04,1,1,1,0.00,19956.00,255,0.70,9809.25,38.47
1009570950,0,62.44,1,2,1,0.00,21166.00,239,0.65,9159.74,38.33
1009570960,1,34.58,1,0,4,0.00,20652.00,242,0.66,9077.81,37.51
1009570970,1,47.82,1,2,4,12160.00,22775.00,239,0.65,9734.22,40.73
1009570980,1,39.65,2,0,1,0.00,20079.00,237,0.65,8704.06,36.73
1009570990,1,34.39,2,2,1,0.00,14022.00,260,0.71,8091.38,31.12
1009571000,1,32.47,1,2,4,10704.00,64221.00,268,0.73,24253.22,90.50
1009571010,1,28.51,1,2,2,13446.00,42569.00,256,0.70,17342.17,67.74
1009571020,0,68.43,1,0,1,0.00,19469.00,243,0.66,8465.01,34.84
1009571030,0,35.06,1,2,1,0.00,19423.00,256,0.70,9607.87,37.53
1009571040,0,24.43,2,0,2,88339.00,128961.00,274,0.75,29564.60,107.90
1009571050,1,23.33,2,2,1,0.00,36498.00,256,0.70,14924.24,58.30
1009571060,0,33.38,1,1,4,0.00,17400.00,252,0.69,8925.89,35.42
1009571070,0,68.54,1,0,4,14947.00,58795.00,242,0.66,21455.97,88.66
1009571080,0,38.88,1,2,1,0.00,19624.00,254,0.69,9577.45,37.71
1009571090,1,33.60,1,2,1,0.00,17145.00,254,0.69,8720.00,34.33
1009571100,1,27.16,1,1,1,0.00,20674.00,259,0.71,10028.64,38.72
1009571110,1,26.81,1,1,3,93801.00,187695.00,305,0.83,40683.94,133.39
1009571120,1,59.45,1,0,1,0.00,22060.00,238,0.65,9294.83,39.05
1009571130,1,48.56,1,1,1,0.00,21592.00,242,0.66,9039.66,37.35
1009571140,0,39.35,2,1,1,0.00,14164.00,253,0.69,7882.57,31.16
1009571150,0,37.07,1,2,1,0.00,13087.00,256,0.70,7671.74,29.97
1009571160,0,47.33,1,2,1,0.00,22599.00,242,0.66,9792.93,40.47
1009571170,1,43.64,1,0,1,0.00,20495.00,241,0.66,8779.28,36.43
1009571180,0,69.34,1,0,1,0.00,17917.00,245,0.67,8193.91,33.44
1009571190,0,51.85,1,2,2,116335.00,174665.00,301,0.82,38207.66,126.94
1009571200,0,47.30,2,2,2,11913.00,21276.00,240,0.66,9242.83,38.51
1009571210,1,64.46,1,2,1,0.00,17233.00,241,0.66,8000.15,33.20
1009571220,1,34.12,1,2,2,107045.00,129883.00,283,0.77,30561.65,107.99
